"","noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category","ps_low","ps_medium","ps_high","predicted_treatment"
"608",-0.934458771002666,0.0656480558548178,-0.134997833748022,8.19510614031644,2,18.2966109755953,59.7282660281615,-50.5485809025686,-50.5485809025686,-50.4829328467138,-2.01358669859193,"medium",0.0236347613234656,0.771112046461964,0.0244164259786747,"medium"
"614",0.532950354310751,-0.42569860535696,0.955720613517203,5.39559482974764,1,18.2096207796763,81.486737082468,11.3555458108455,11.3555458108455,10.9298472054885,-1.8513262917532,"medium",0.360522050572449,0.570828091375889,0.00758482669196578,"medium"
"619",0.275975734634706,-0.69858291890113,-0.601785856221249,5.0280369359686,6,22.8761516868789,39.9597224297602,-143.141630645909,-143.141630645909,-143.84021356481,-1.00067129283733,"high",0.0069171190945887,0.25824012761962,0.874690675161906,"high"
"630",0.970663061652856,-0.542205493405591,-0.829513923513226,2.61367050953415,2,18.6579217146783,32.6165560222229,-130.422789667411,-130.422789667411,-130.964995160817,-3.36917219888885,"medium",0.257786087984157,0.744781333528121,0.0146666253946117,"medium"
"633",-1.5175593709872,-0.774787324582099,0.893350654311749,3.38704030981093,3,10.6345013611303,1.00090840530471,-125.548691748401,-125.548691748401,-126.323479072983,-3.29996971982318,"low",0.984434971935195,0.0157725279297022,0.00467100285039636,"low"
"639",0.707579315276664,-1.20261167536452,0.467763913609167,6.45020991082306,6,16.3627521624998,-61.6862171516921,-358.974871411217,-358.974871411217,-360.177483086582,-2.69477028586154,"low",0.839964668304496,0.268311817674234,0.00734071172969155,"low"
"641",1.33973756916699,-0.374390897428122,-0.0561366654146192,8.63781168635855,1,21.3685221562443,83.1132941719155,4.29185509608661,4.29185509608661,3.91746419865848,-1.68867058280845,"medium",0.0135282823449769,0.769051451090428,0.0696345219848624,"medium"
"643",-0.968349620021493,-1.1706638640681,-1.40382154908971,9.41823740735317,2,22.681053176184,83.0771151806464,-0.667876219941512,-0.667876219941512,-1.83854008400961,-0.846144240967682,"high",0.00683484179272369,0.0515564507528464,0.975930616825141,"high"
"653",0.0855328528940757,1.50420178499703,1.26486855141495,4.17574521103841,5,12.1576750552402,-51.5622069215335,-260.141963272722,-260.141963272722,-258.637761487725,-3.03124413843067,"low",0.988639447025998,0.0179569037860414,0.00467100285039636,"low"
"657",-1.07244209337313,0.31823784755779,0.512177355741872,1.99226925860568,4,12.2363894370827,-33.1500922119535,-220.550509275013,-220.550509275013,-220.232271427455,-3.32875230529884,"low",0.980394183485507,0.0301998082003429,0.00496304267608391,"low"
"658",0.95046533147397,-0.145577972128421,-2.36027847923646,8.56482717093785,2,24.8317687633304,65.0255140140229,-71.4858583746499,-71.4858583746499,-71.6314363467783,-1.74872429929885,"high",0.0127631477108766,0.0818905448767972,0.982273951928797,"high"
"659",0.694494092403845,-0.854216970612909,1.40804043335512,3.93066679049627,6,11.6378138727847,-91.3323677331168,-337.277043830407,-337.277043830407,-338.13126080102,-3.18887279555195,"low",0.988865603889638,0.0179569037860414,0.00467100285039636,"low"
"660",1.22760875548117,-0.0255792878778273,0.932695492970938,8.5786637824618,3,19.3943515522678,47.8734836035996,-92.0112179196206,-92.0112179196206,-92.0367972074984,-1.73755054654668,"medium",0.20504708347246,0.757236599756947,0.0109305918876901,"medium"
"670",-0.246855967032987,0.670709382516153,1.70039662582223,9.79387884669444,2,23.4334560339069,94.3847802467978,34.3594676582449,34.3594676582449,35.030177040761,-0.280760987660113,"high",0.0246514074976701,0.0223234450325379,0.980186749494921,"high"
"672",-0.211634404541506,-0.573872060110129,-0.287007246829467,2.88633049091829,5,15.6830127955798,-67.8101201936074,-362.35297200718,-362.35297200718,-362.926844067291,-3.35620240387215,"low",0.848634003567184,0.219625223622438,0.00805680407445391,"low"
"673",1.0414324290698,0.331197182251386,-1.23251162918042,8.98398604264136,1,23.6315453591511,86.3654714242828,6.88188265721055,6.88188265721055,7.21307983946194,-1.36345285757172,"high",0.00683484179272369,0.425612032080103,0.891275594933383,"high"
"677",1.27681666554655,0.927212231729954,-0.983916505976484,3.20060319311584,3,19.5734811900475,0.252115122655525,-234.136182096812,-234.136182096812,-233.208969865082,-3.32492949591148,"medium",0.133309236990713,0.847685240348192,0.0215503933390157,"medium"
"684",0.52765548501746,0.788224666847167,-0.356274788172639,10.4855270623188,1,28.4762932912182,111.153344504222,85.9613488498068,85.9613488498068,86.7495735166539,1.11533445042217,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"689",-2.00500562572989,-1.86291839310318,-1.23886001958617,1.9998476498796,5,17.1304411764323,-66.4987809901347,-385.979420712917,-385.979420712917,-387.84233910602,-3.32997561980269,"medium",0.0362013531813065,0.862555831490581,0.0597167983971202,"medium"
"697",0.0999268376975799,-0.181424942424547,1.99412366836209,5.45762424338493,6,14.8974202409393,-22.5741364162621,-234.972818984468,-234.972818984468,-235.154243926893,-2.04290227360437,"low",0.878400987139621,0.225489608443891,0.00752722562300408,"low"
"709",1.82177332799619,-0.0578386377351985,0.789709181852726,2.30190954422501,2,14.0770885961018,32.7405659889517,-90.0953123529711,-90.0953123529711,-90.1531509907063,-3.36297170055241,"low",0.981659446761148,0.0242719436483515,0.00496304267608391,"low"
"711",0.411010869067717,0.8631685056464,0.951139425982606,2.70799288653998,6,12.1098516283476,-101.984660221079,-370.804790125721,-370.804790125721,-369.941621620075,-3.36641100368464,"low",0.988740044814345,0.00984120931374545,0.00467100285039636,"low"
"720",-0.654289187650331,-0.959214064620762,-0.949591899040878,10.1548188539303,2,25.1342204062237,107.691245401393,76.7541503006407,76.7541503006407,75.7949362360199,0.384562270069628,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"722",0.229833743128008,0.585373774804748,-1.13555905381112,1.54552041401837,4,19.2334060785726,-28.648272326624,-314.549530780245,-314.549530780245,-313.96415700544,-3.2162068081656,"medium",0.0251972852070517,0.854827928439486,0.0218748080044322,"medium"
"724",0.467588294703824,0.670830712143131,-0.639909852459554,5.022881736368,3,23.1084236336849,70.0117642098015,-45.5031687242423,-45.5031687242423,-44.8323380120991,-0.999607859673284,"high",0.0069171190945887,0.25824012761962,0.874690675161906,"high"
"726",0.804904329285694,1.27151518142638,-0.962675459785693,10.1142672364251,7,26.4227448147004,121.228249660448,124.473622395123,124.473622395123,125.745137576549,0.303260709434967,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"731",-0.151363638837548,-1.15304784326243,-0.920694491810337,3.28101610117943,6,17.9564098614848,-98.8806302642356,-491.911661040709,-491.911661040709,-493.064708883972,-3.31467717107059,"medium",0.133309236990713,0.847685240348192,0.0196491889289128,"medium"
"733",1.33114458894138,1.36393609116123,0.398419505047542,7.19640082809282,6,17.8923788155249,-48.988653594108,-351.349554157238,-351.349554157238,-349.985618066076,-2.48314422656847,"medium",0.635927983564589,0.470904610877532,0.00743297653960044,"low"
"739",0.651150198075189,0.379517866552843,1.5930171712974,10.8274127628382,2,34.8806766588841,140.189383651713,210.611319961471,210.611319961471,210.990837828024,2.00946918258567,"high",0.0222227841044792,0.0223234450325379,0.980186749494921,"high"
"745",1.22288366952726,-0.587742803920086,0.947125206978521,2.4257497945701,1,12.9271106970083,66.3152996793413,-3.08350669874598,-3.08350669874598,-3.67124950266607,-3.36847003206587,"low",0.988740044814345,0.00984120931374545,0.00467100285039636,"low"
"747",-1.08561611897916,-1.3287817616554,1.23774918183587,3.87048052084266,1,10.3183098683394,67.9167562087962,14.1756513702058,14.1756513702058,12.8468696085504,-3.20832437912038,"low",0.988865603889638,0.00853046350681221,0.00467100285039636,"low"
"753",0.963141583639166,1.06894478785606,-1.94608061434942,10.1966838807349,1,26.4588326286022,104.703310819708,64.2300569403975,64.2300569403975,65.2990017282536,0.470331081970775,"high",0.00683484179272369,0.00588591719605525,0.995057365494254,"high"
"754",1.66881453593087,0.611045663083929,-0.525509745478011,1.07649762056415,2,19.2582203530198,40.1040746119845,-113.761259031099,-113.761259031099,-113.150213368015,-2.99479626940078,"medium",0.312350708136338,0.679510257515224,0.0101107226567591,"medium"
"755",-0.708272597415927,-0.689039358122471,-1.1455418043889,4.81455016693805,2,21.8918112187116,74.1173331428847,-26.3281349618156,-26.3281349618156,-27.0171743199381,-1.29413334285576,"high",0.0069171190945887,0.45701216023946,0.887648016840373,"high"
"766",-0.474501029907811,-0.427320389850826,1.03250170420439,1.29616314322852,6,11.9704997090955,-86.8071016248774,-334.365536608825,-334.365536608825,-334.792856998676,-3.11345169374796,"low",0.988828740339974,0.0167201823218955,0.00467100285039636,"low"
"767",0.527229397436884,0.883048397689516,-2.60924800066229,10.0139583690491,1,25.5700114877132,101.094865550243,52.754415044537,52.754415044537,53.6374634422265,0.109486555024269,"high",0.00683484179272369,0.00310888016632304,0.996505460495346,"high"
"770",0.570807931934901,-0.150812476651663,0.197492316036765,9.24403856255826,6,22.1502322688559,35.8139068058413,-150.660244999975,-150.660244999975,-150.811057476627,-1.06976821990265,"high",0.00441324529151229,0.408949041039116,0.497877678299998,"high"
"777",0.371044385498054,-0.881613246560833,1.08666628616669,7.7721677674695,5,16.1813302717005,-12.4353381251681,-226.733332709936,-226.733332709936,-227.614945956497,-2.24870676250336,"low",0.825943336161479,0.24240226205979,0.00662985833866631,"low"
"782",0.66059567149232,0.127271037846933,0.815414880958774,5.44198793812295,4,18.0451876607642,20.1616783670512,-159.998446593178,-159.998446593178,-159.871175555331,-1.99595804082372,"medium",0.362121212637979,0.551514747260779,0.00844946578239418,"medium"
"786",0.60527640901401,0.425477074691336,1.42516955653486,2.61855794326469,1,10.6965370421675,66.3092245926936,8.87868779599896,8.87868779599896,9.3041648706903,-3.36907754073064,"low",0.988740044814345,0.00723462587633747,0.00467100285039636,"low"
"788",0.690462422186901,1.03281166098204,1.1142113892964,4.37212655940751,6,14.5334307747464,-62.7096508915434,-328.249457202577,-328.249457202577,-327.216645541595,-2.71182751485906,"low",0.981064045700505,0.0628556266143139,0.00513972379428619,"low"
"790",0.709294954721114,1.0294875708746,0.930474583016422,5.55451691222691,7,16.6528110204255,-61.2919412174828,-363.193984879565,-363.193984879565,-362.164497308691,-2.30417058882118,"low",0.831070197437665,0.271788070227628,0.00569188977294895,"low"
"793",0.440337656083376,-0.379362313945999,-1.13322000878272,2.02962787877614,4,19.2154039135641,-33.3833396930755,-328.115622274461,-328.115622274461,-328.494984588407,-3.33458349232689,"medium",0.0362013531813065,0.862555831490581,0.0218195752437498,"medium"
"799",-0.337732714436557,0.614548804342744,-1.066375770338,5.32534880588084,4,21.5196072847882,34.9892300155015,-147.950608488885,-147.950608488885,-147.336059684543,-1.62526924961246,"high",0.0102899747525819,0.669269528442855,0.547777967742314,"medium"
"802",0.743733096000908,1.24677318489329,-0.634453377125822,8.60314834909266,6,21.6808186913567,-3.05223406776882,-269.839551706738,-269.839551706738,-268.592778521844,-1.71753723446281,"high",0.0101679889980908,0.74360047744594,0.149935261546724,"medium"
"807",-0.698966722081827,-0.0354477266995232,0.757357132330518,2.75219776110479,1,11.659540271262,66.355359468278,3.80817480657957,3.80817480657957,3.77272707988004,-3.3644640531722,"low",0.981659446761148,0.0242719436483515,0.00496304267608391,"low"
"812",-1.93258082593227,-2.20725540065564,1.56773755562159,11.5792908806324,3,43.9043378616836,236.852775146669,749.887147158137,749.887147158137,747.679891757481,4.56175917155562,"high",0.0222227841044792,0.0223234450325379,0.980186749494921,"high"
"817",0.264292374139773,-0.129491605900834,0.679938857269397,10.7989143044853,5,32.3633527939458,196.456227877026,443.894215484878,443.894215484878,443.764723878977,1.92912455754053,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"821",0.0878953379371132,-0.11998134628321,0.61829329013684,6.29737605265348,3,15.2146636639141,18.139043336233,-136.838976276141,-136.838976276141,-136.958957622425,-2.7286985554589,"low",0.921395856128695,0.198781998561056,0.00554931360775106,"low"
"824",-1.83722859825655,-1.73200103171865,-0.152835074149057,6.91211220378561,3,15.8369648075801,22.8094600950402,-131.110855915416,-131.110855915416,-132.842856947135,-2.57301799683199,"low",0.292916468451476,0.57889240568563,0.00944966074444779,"medium"
"843",1.5938879121697,2.24699153582622,-0.199673125237282,1.6164543609686,7,17.5213206805575,-126.787705369812,-559.192357950154,-559.192357950154,-556.945366414328,-3.23982436242589,"medium",0.921134061476288,0.11377033665482,0.00805680407445391,"low"
"853",1.53164462334632,1.20678686652459,0.511984039901543,3.26616666254409,5,14.8836895168879,-65.831549547489,-342.417458138188,-342.417458138188,-341.210671271663,-3.31663099094978,"low",0.980394183485507,0.0301998082003429,0.00496304267608391,"low"
"860",0.354330516340917,0.671068922159221,-0.518489849034599,1.67020428788478,1,17.2740850483999,67.4381929697226,-23.357519524137,-23.357519524137,-22.6864506019778,-3.25618070302773,"medium",0.504727271943095,0.493946970734423,0.0101107226567591,"low"
"862",0.560601411533289,0.568186650263271,-0.786082183688598,11.8210333127817,1,37.9140914545912,155.799225933508,291.528738538168,291.528738538168,292.096925188431,5.57992259335081,"high",0.00683484179272369,0.0172120218336238,0.994952389477793,"high"
"868",0.697434268993159,0.0957232746144396,-0.455409804600042,11.1937095370415,7,33.6982070161486,320.095987681368,994.383589280112,994.383589280112,994.479312554727,3.14422839544811,"high",0.00683484179272369,0.0172120218336238,0.994924261782855,"high"
"871",0.197750259086472,0.129659706249142,1.16477756607903,6.87665911584786,5,14.4387891303067,-29.1660954045727,-244.543875098356,-244.543875098356,-244.414215392107,-2.58332190809145,"low",0.971550770122809,0.0857097354353937,0.00528874571832406,"low"
"872",1.99315185873863,-0.611524028548217,-0.971237306796914,3.71017271589669,2,20.4074564220084,35.076729685595,-138.230064129971,-138.230064129971,-138.841588158519,-3.24616351572025,"medium",0.0972275541273804,0.854827928439486,0.0215503933390157,"medium"
"886",-1.50222291591867,-0.738136131957235,0.931891188652561,3.36313943445944,3,10.5091726754776,0.898037722237433,-124.268271034285,-124.268271034285,-125.006407166242,-3.30339874259209,"low",0.984434971935195,0.0157725279297022,0.00467100285039636,"low"
"893",-0.50457299276634,-0.118786936074176,2.08682418964055,3.25105903605579,7,7.61433769159517,-132.301374696851,-324.412161396401,-324.412161396401,-324.530948332476,-3.31859106709787,"low",0.991165019630373,0.00600679092400295,0.00467100285039636,"low"
"894",-0.867828814158935,-1.22732097661552,0.721764260027788,10.4242243457423,6,27.743769827996,158.223977498155,264.271700860086,264.271700860086,263.044379883471,0.97039962496925,"high",0.00628534490507523,0.0305607350691152,0.986576141680891,"high"
"896",0.17600679227196,0.778531384312278,0.654113301978943,11.0158170552434,3,34.5630474036011,177.066909279295,374.307538339022,374.307538339022,375.086069723334,2.56889697597649,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"904",-0.787170535221368,-0.052947077737423,-1.07984460647876,9.44149754108761,7,22.648801785584,42.982772168842,-131.452020553464,-131.452020553464,-131.504967631201,-0.814531826159399,"high",0.00683484179272369,0.0927392761081506,0.972008104540608,"high"
